ProdTaken,Age,CityTier,DurationOfPitch,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome
1,-1.5842630873926775,1,0.04098360655737705,4,2,3,2,1,5,0.2236839411126354
1,0.5498764269310051,1,0.032786885245901634,6,0,3,6,1,3,0.2094227973545732
0,-0.9103242933957251,1,0.09016393442622951,4,0,3,7,0,3,0.20531747169270462
1,0.3252301622653544,1,0.06557377049180328,4,0,5,2,1,2,0.20559389012879054
0,-1.0226474257285505,1,0.04918032786885246,4,0,3,3,0,2,0.20471344622125762
0,-0.23638549939877262,1,0.09836065573770493,4,0,4,3,0,2,0.20153975306619712
0,0.6621995592638306,3,0.13114754098360654,5,2,3,2,0,3,0.24490673437212065
0,-0.34870863173159805,1,0.016393442622950817,5,0,5,5,1,4,0.20963778947152892
0,2.459369676589037,1,0.05737704918032786,5,1,4,4,1,5,0.2890108315076066
0,-0.5733548963972488,3,0.07377049180327869,5,0,3,5,0,4,0.20482606113966298
0,-0.12406236706594724,1,0.1885245901639344,4,2,3,3,1,3,0.22207661909539508
0,1.4484614855936084,1,0.0819672131147541,4,1,4,6,0,4,0.2567722516841049
0,1.336138353260783,1,0.18032786885245905,4,0,3,6,0,2,0.20410942074981062
0,-0.5733548963972488,3,0.18032786885245905,4,2,3,3,0,2,0.2519502856323839
0,-0.011739234733121834,1,0.07377049180327869,4,0,3,4,0,3,0.22887446507913758
0,0.21290702993252897,1,0.016393442622950817,4,1,5,3,0,4,0.3200311226683593
0,-0.4610317640644234,1,0.016393442622950817,5,0,4,8,0,3,0.20485677429922808
1,-1.2472936903942013,3,0.17213114754098363,5,0,4,3,1,2,0.20568602960748583
0,0.43755329459817977,3,0.09836065573770493,5,1,4,4,0,4,0.2803394827903929
0,-1.1349705580613758,3,0.016393442622950817,5,2,5,3,0,3,0.22494318065480456
0,0.5498764269310051,1,0.06557377049180328,4,0,5,4,1,4,0.22931468703290403
0,-0.011739234733121834,1,0.032786885245901634,4,0,3,6,0,5,0.20677122791211944
1,-1.9212324843911537,3,0.1885245901639344,5,0,4,3,1,2,0.20269661540981593
1,-1.8089093520583281,1,0.04918032786885246,4,0,5,3,0,3,0.21141915272630482
0,-0.5733548963972488,1,0.11475409836065574,4,2,3,2,1,4,0.2409242613485125
0,0.43755329459817977,1,0.09016393442622951,4,0,4,2,1,4,0.21801224431294663
0,-0.4610317640644234,1,0.04098360655737705,4,2,5,3,0,2,0.24983107762239196
1,-0.011739234733121834,3,0.04098360655737705,5,1,3,3,1,2,0.28668686910051394
0,-0.34870863173159805,1,0.016393442622950817,5,2,3,2,0,4,0.25212432686991954
1,0.10058389759970357,3,0.016393442622950817,5,1,3,7,0,2,0.2895943815393435
0,0.9991689562623067,1,0.04918032786885246,4,2,4,3,0,4,0.22650955179262475
0,-0.7980011610628996,3,0.18032786885245905,4,0,3,3,0,3,0.20306517332459717
0,-0.12406236706594724,3,0.1639344262295082,4,2,3,3,0,4,0.2280861606503
1,2.459369676589037,1,0.032786885245901634,4,0,3,6,0,2,0.20636171911791806
0,1.89775401492491,3,0.032786885245901634,4,3,3,8,0,3,0.33303302688425235
0,-0.6856780287300742,3,0.0819672131147541,4,1,3,7,0,3,0.2553492086242552
0,0.21290702993252897,3,0.09836065573770493,4,2,3,3,1,3,0.23898933229591107
0,-0.12406236706594724,3,0.04098360655737705,4,1,3,8,0,5,0.2610720940232191
0,0.3252301622653544,3,0.032786885245901634,2,1,3,2,0,2,0.26165564405495606
1,0.43755329459817977,3,0.21311475409836067,2,3,4,6,1,3,0.31605888736460613
0,1.2238152209279576,1,0.14754098360655737,2,2,3,3,1,2,0.23285693810274577
0,-0.011739234733121834,3,0.0819672131147541,4,2,3,6,0,3,0.23297979074100617
1,-0.5733548963972488,1,0.09016393442622951,5,0,5,2,1,3,0.20474415938082272
1,-0.7980011610628996,1,0.09836065573770493,5,0,5,8,1,5,0.20559389012879054
0,-0.34870863173159805,1,0.12295081967213116,4,0,3,5,0,3,0.21632302053686603
0,0.9991689562623067,1,0.016393442622950817,4,0,3,5,0,5,0.20422203566821598
0,-0.34870863173159805,1,0.016393442622950817,2,2,4,3,1,3,0.23716701816171504
0,-1.0226474257285505,1,0.14754098360655737,4,0,4,2,0,2,0.2097606421097893
0,0.9991689562623067,1,0.20491803278688525,4,2,5,3,1,2,0.21817604783062716
0,1.2238152209279576,3,0.04918032786885246,4,2,3,3,1,3,0.22360203935379513
1,-0.6856780287300742,1,0.19672131147540983,4,0,3,6,1,2,0.20280923032822132
0,1.5607846179264337,1,0.21311475409836067,4,3,3,5,1,4,0.32403407113167754
0,0.21290702993252897,1,0.09836065573770493,4,0,3,2,0,5,0.20846045168820002
0,1.1114920885951323,1,0.07377049180327869,4,1,3,8,0,2,0.29201048342513153
0,-1.3596168227270267,1,0.1557377049180328,5,2,3,3,0,3,0.22579291140277238
1,-0.12406236706594724,1,0.13114754098360654,5,0,4,3,1,5,0.2193021970146809
0,-0.5733548963972488,1,0.016393442622950817,4,2,5,3,0,5,0.22344847355596964
0,-2.033555616723979,1,0.07377049180327869,4,0,3,3,0,2,0.19174225516492968
0,2.0100771472577352,1,0.1557377049180328,4,1,3,2,0,5,0.2909252851204979
0,-0.12406236706594724,1,0.2213114754098361,4,1,3,3,1,3,0.2873318454513811
0,-0.6856780287300742,1,0.0819672131147541,2,1,5,2,1,2,0.2978562214623559
1,-1.8089093520583281,1,0.10655737704918032,5,0,5,3,1,3,0.20760048322037716
1,-0.6856780287300742,1,0.05737704918032786,4,0,4,2,0,3,0.20577816908618113
0,-1.1349705580613758,1,0.032786885245901634,2,2,3,3,0,3,0.23700321464403448
0,-1.5842630873926775,1,0.0819672131147541,6,0,5,3,0,2,0.2060750629619771
0,1.336138353260783,1,0.06557377049180328,5,2,3,4,0,2,0.22439034378263276
0,1.336138353260783,1,0.04918032786885246,5,1,3,2,0,5,0.29358709228280677
0,0.5498764269310051,1,0.07377049180327869,4,2,3,8,0,3,0.2322017240320236
0,0.3252301622653544,1,0.016393442622950817,5,3,3,3,0,3,0.31143143799013084
0,-1.0226474257285505,1,0.032786885245901634,4,2,3,2,0,5,0.2242572534245173
0,-0.12406236706594724,1,0.09836065573770493,4,0,3,3,0,5,0.2210835602694568
0,1.5607846179264337,1,0.09016393442622951,4,0,3,6,0,5,0.20534818485226972
0,2.5716928089218625,1,0.032786885245901634,5,3,3,5,1,5,0.32150535432748417
1,0.10058389759970357,1,0.10655737704918032,6,2,4,7,0,4,0.22988799934478593
0,2.1224002795905608,1,0.1639344262295082,4,2,4,5,1,5,0.24635025287168041
0,0.21290702993252897,3,0.04098360655737705,4,2,3,2,1,3,0.2512234075226765
1,-1.1349705580613758,3,0.2540983606557377,6,2,5,2,0,3,0.23185364155695246
0,0.8868458239294814,3,0.24590163934426235,2,3,3,5,1,2,0.3173488400663404
0,1.5607846179264337,3,0.016393442622950817,4,2,3,2,0,2,0.24596121951718916
1,-0.011739234733121834,1,0.14754098360655737,2,0,5,3,0,2,0.20906447715964702
0,0.3252301622653544,1,0.19672131147540983,4,1,5,3,1,5,0.29236880362005774
0,-0.34870863173159805,3,0.0819672131147541,5,0,3,2,0,2,0.20495915149777844
0,-0.4610317640644234,1,0.2540983606557377,4,0,3,2,0,3,0.22218923401380045
0,-0.23638549939877262,3,0.016393442622950817,2,2,3,2,0,5,0.2805442371874936
0,2.5716928089218625,3,0.016393442622950817,4,1,3,5,1,2,0.30285222875161244
0,0.9991689562623067,2,0.21311475409836067,4,0,4,3,0,4,0.20326992772169783
0,1.89775401492491,3,0.032786885245901634,5,1,4,4,0,2,0.258021253506419
1,-0.011739234733121834,1,0.13934426229508196,4,2,3,2,0,4,0.23047154937652287
1,-1.1349705580613758,1,0.032786885245901634,4,0,5,8,1,5,0.20188783554126827
0,-0.23638549939877262,3,0.09836065573770493,4,0,3,3,1,2,0.2037101496754643
0,-0.9103242933957251,3,0.07377049180327869,4,0,4,3,0,5,0.19175249288478471
0,0.21290702993252897,1,0.04098360655737705,4,0,3,5,0,3,0.20986301930833967
0,0.10058389759970357,1,0.04098360655737705,4,2,4,5,0,4,0.22302872704191323
0,0.43755329459817977,3,0.2295081967213115,4,2,5,3,0,2,0.26693830750015357
0,-1.1349705580613758,1,0.016393442622950817,5,0,3,3,0,2,0.2015295153463421
0,2.0100771472577352,3,0.032786885245901634,5,1,3,8,0,5,0.2903826859681812
0,2.2347234119233863,1,0.09016393442622951,4,0,3,4,0,2,0.21110178341079877
0,-0.011739234733121834,1,0.11475409836065574,5,1,3,2,0,2,0.2716681340731792
0,0.774522691596656,3,0.2213114754098361,5,1,3,7,0,4,0.2915293105919449
1,-1.8089093520583281,3,0.09016393442622951,4,0,3,3,1,4,0.20476463482053278
1,-1.6965862197255028,1,0.09836065573770493,5,0,5,3,0,3,0.19547902291201705
0,1.1114920885951323,1,0.0819672131147541,5,2,5,2,1,2,0.22822948872827045
1,1.673107750259259,1,0.04918032786885246,4,0,3,2,1,2,0.20617744016052747
1,-0.9103242933957251,1,0.21311475409836067,5,1,5,3,0,2,0.2702758041728946
0,-1.1349705580613758,1,0.016393442622950817,5,0,5,3,0,3,0.22147259362394808
0,-0.6856780287300742,1,0.18032786885245905,4,2,5,2,0,4,0.2829193881938615
0,0.5498764269310051,1,0.07377049180327869,2,0,3,3,0,3,0.21554495382788347
0,0.21290702993252897,1,0.1557377049180328,5,1,3,2,0,2,0.27130981387825304
0,0.43755329459817977,1,0.18032786885245905,4,1,3,6,0,3,0.28665615594094884
0,-1.0226474257285505,1,0.0819672131147541,6,0,3,3,0,2,0.22829091504740065
0,2.1224002795905608,1,0.032786885245901634,4,1,4,5,0,2,0.29335162472614096
0,-0.9103242933957251,1,0.09836065573770493,4,2,3,5,0,4,0.21845246626671308
1,0.8868458239294814,2,0.016393442622950817,5,1,5,2,0,4,0.28829419111775423
0,-0.34870863173159805,1,0.05737704918032786,5,1,3,6,0,3,0.25386473924527525
1,-0.12406236706594724,3,0.04918032786885246,4,1,5,2,1,4,0.2790802432482237
1,-0.34870863173159805,1,0.2540983606557377,5,2,3,3,0,5,0.2271340527037818
0,-0.9103242933957251,1,0.13934426229508196,4,0,3,3,0,4,0.20357705931734885
0,-0.23638549939877262,1,0.04098360655737705,4,2,3,2,0,2,0.26038616679293186
0,0.10058389759970357,3,0.09836065573770493,5,2,3,4,1,4,0.24951370830688588
1,-1.2472936903942013,1,0.04918032786885246,4,0,3,3,1,3,0.21876983558221913
1,-1.1349705580613758,1,0.1885245901639344,4,0,3,3,0,5,0.20531747169270462
1,-0.34870863173159805,1,0.2213114754098361,5,0,4,6,1,4,0.20466225762198245
1,-0.9103242933957251,1,0.016393442622950817,5,0,4,3,0,4,0.20755953234095703
1,1.5607846179264337,3,0.016393442622950817,4,2,3,5,1,2,0.2293863510718893
0,-0.34870863173159805,3,0.07377049180327869,4,2,4,2,0,4,0.22502508241364486
0,-0.23638549939877262,1,0.04098360655737705,5,0,3,5,0,2,0.21148057904543502
0,1.336138353260783,1,0.016393442622950817,2,3,3,4,0,2,0.3538463113495362
0,0.9991689562623067,3,0.09016393442622951,5,2,3,3,0,3,0.23824197874649358
0,1.7854308825920846,1,0.07377049180327869,4,1,4,2,0,3,0.287915395483118
0,0.21290702993252897,3,0.09836065573770493,5,1,3,2,1,3,0.2704600831302852
0,-0.7980011610628996,1,0.24590163934426235,4,0,3,6,0,5,0.20672003931284424
0,-0.9103242933957251,1,0.04098360655737705,4,1,4,2,0,4,0.2593521570875734
0,0.21290702993252897,3,0.032786885245901634,4,1,4,2,0,4,0.2562398902516431
0,0.774522691596656,1,0.23770491803278693,4,1,5,2,0,4,0.2917545404287557
1,0.3252301622653544,1,0.032786885245901634,4,3,3,2,0,3,0.3055652245131964
0,0.43755329459817977,1,0.13114754098360654,5,4,3,3,0,3,0.3819079014721841
0,-1.6965862197255028,1,0.016393442622950817,5,0,4,3,1,5,0.20217449169720922
0,0.3252301622653544,1,0.09016393442622951,4,2,4,22,0,2,0.25041462765412886
0,-0.011739234733121834,1,0.1639344262295082,4,2,3,4,0,3,0.2606216343495976
0,-0.5733548963972488,3,0.18032786885245905,2,0,3,2,0,5,0.20955588771268865
0,-0.9103242933957251,1,0.032786885245901634,5,0,4,2,0,2,0.21375335285325253
0,-0.12406236706594724,3,0.10655737704918032,4,2,3,3,0,5,0.23184340383709742
0,1.4484614855936084,3,0.0819672131147541,5,3,4,8,0,4,0.31530129609533364
0,-0.23638549939877262,1,0.032786885245901634,4,2,3,4,0,4,0.22227113577264074
0,-0.7980011610628996,1,0.09836065573770493,4,0,4,2,0,5,0.21467474764020558
0,0.6621995592638306,1,0.2540983606557377,6,2,3,6,0,3,0.22471795081799384
0,-0.7980011610628996,1,0.0819672131147541,5,2,3,3,1,3,0.2327443231843404
0,0.21290702993252897,2,0.016393442622950817,2,0,3,3,0,4,0.21009848686500543
0,-0.9103242933957251,1,0.06557377049180328,5,0,3,3,1,4,0.20865496836544567
1,-2.033555616723979,1,0.0819672131147541,4,0,3,3,0,5,0.20047503020127358
1,-0.34870863173159805,3,0.09016393442622951,4,2,5,2,1,3,0.26517741968508773
0,0.5498764269310051,1,0.11475409836065574,4,0,3,5,1,3,0.22977538442638057
1,-0.5733548963972488,1,0.13934426229508196,4,0,3,3,0,4,0.20770286041892752
0,0.10058389759970357,1,0.2213114754098361,5,2,3,2,0,3,0.23965478408648827
0,-1.0226474257285505,1,0.06557377049180328,5,0,3,3,0,2,0.2069759823092201
0,-0.23638549939877262,3,0.09016393442622951,4,2,3,3,0,2,0.23948074284895268
0,-0.12406236706594724,2,0.0819672131147541,4,0,3,3,0,5,0.22524007453060055
1,-0.7980011610628996,3,0.20491803278688525,5,1,5,3,0,3,0.2560863244538176
0,0.43755329459817977,1,0.09016393442622951,4,1,3,2,0,4,0.31918139192039147
1,0.6621995592638306,3,0.11475409836065574,4,3,5,2,1,5,0.3218329613628452
0,0.6621995592638306,3,0.04918032786885246,4,2,5,2,0,5,0.23375785744998875
0,-0.12406236706594724,1,0.016393442622950817,5,0,3,8,0,2,0.20409918302995558
0,-1.3596168227270267,1,0.21311475409836067,4,0,4,2,0,5,0.21780748991584595
1,-0.9103242933957251,1,0.11475409836065574,4,0,3,3,1,4,0.20673027703269928
0,-1.1349705580613758,1,0.04098360655737705,2,0,3,3,0,5,0.22623313335653886
0,-0.6856780287300742,3,0.09836065573770493,5,2,3,3,0,2,0.248326132803702
0,0.43755329459817977,1,0.2295081967213115,5,2,3,5,1,2,0.22625360879624892
0,-0.12406236706594724,1,0.032786885245901634,5,1,4,4,0,4,0.2861647453879072
0,-0.23638549939877262,1,0.016393442622950817,5,2,5,2,0,2,0.23568254878273512
0,-0.12406236706594724,1,0.04918032786885246,5,0,3,3,0,2,0.20530723397284958
1,0.774522691596656,3,0.09016393442622951,6,2,3,2,0,2,0.23571326194230022
0,-0.4610317640644234,3,0.032786885245901634,4,0,5,3,0,3,0.20992444562746987
0,-0.7980011610628996,1,0.06557377049180328,4,0,3,3,0,3,0.21303671246340017
0,-1.9212324843911537,1,0.09016393442622951,4,0,5,3,0,3,0.20710907266733555
0,0.9991689562623067,1,0.07377049180327869,4,0,3,6,1,3,0.22681668338827576
0,0.10058389759970357,1,0.016393442622950817,5,2,3,3,0,2,0.24726140993877846
0,-1.8089093520583281,1,0.04098360655737705,5,0,3,3,0,3,0.21203341591760685
1,0.8868458239294814,1,0.09836065573770493,4,0,3,3,1,3,0.21104035709166855
0,-0.7980011610628996,1,0.13934426229508196,6,0,3,2,1,5,0.20317778824300253
1,-1.5842630873926775,1,0.04098360655737705,5,0,3,2,1,3,0.21019062634370075
0,0.8868458239294814,1,0.1557377049180328,6,0,3,4,0,4,0.20442679006531667
0,-0.34870863173159805,2,0.032786885245901634,4,0,3,3,0,2,0.21783820307541105
1,0.5498764269310051,1,0.05737704918032786,5,0,5,8,0,3,0.20255328733184547
0,-0.6856780287300742,3,0.2540983606557377,4,2,5,2,0,2,0.2231106288007535
0,0.43755329459817977,3,0.032786885245901634,4,2,4,7,0,4,0.22528102541002068
0,-0.9103242933957251,1,0.17213114754098363,5,0,5,3,0,3,0.21370216425397737
0,-0.12406236706594724,3,0.1557377049180328,4,2,5,5,1,3,0.27277380781752286
1,-1.3596168227270267,1,0.1557377049180328,4,0,4,3,0,2,0.20360777247691395
0,-0.34870863173159805,3,0.2213114754098361,4,2,3,3,0,3,0.22745142201928786
0,-0.011739234733121834,1,0.06557377049180328,6,0,3,3,0,2,0.20904400171993695
0,-0.6856780287300742,1,0.07377049180327869,4,2,3,3,0,5,0.21672229161121237
0,0.8868458239294814,1,0.2540983606557377,4,2,3,3,0,5,0.22747189745899796
0,-1.8089093520583281,3,0.1885245901639344,2,0,3,3,0,3,0.20839902536906982
0,1.1114920885951323,1,0.032786885245901634,4,2,3,4,0,2,0.2565265464075841
0,0.6621995592638306,2,0.032786885245901634,2,2,5,2,0,2,0.24519339052806158
0,2.6840159412546876,3,0.07377049180327869,2,2,3,2,1,5,0.23442330924056595
0,-0.4610317640644234,1,0.12295081967213116,5,0,4,3,0,5,0.20906447715964702
0,-0.4610317640644234,1,0.032786885245901634,4,2,3,6,1,5,0.23215053543274844
0,-0.011739234733121834,1,0.016393442622950817,6,1,5,4,1,2,0.2859395155510964
0,-0.34870863173159805,1,0.09016393442622951,4,0,3,2,0,2,0.2094535105141383
0,0.43755329459817977,3,0.09836065573770493,5,2,4,2,0,5,0.2511312680439812
0,-1.2472936903942013,3,0.09836065573770493,4,2,3,2,0,2,0.2316591248797068
0,-0.6856780287300742,1,0.016393442622950817,4,0,4,2,1,4,0.21762321095845535
0,0.6621995592638306,1,0.2295081967213115,4,1,5,5,1,3,0.31602817420504103
0,-0.12406236706594724,3,0.0819672131147541,5,1,3,6,1,5,0.28721923053297566
0,-1.0226474257285505,1,0.13114754098360654,4,0,5,3,1,4,0.2038637154732898
0,2.0100771472577352,1,0.016393442622950817,4,1,3,2,0,5,0.28849894551485494
0,0.8868458239294814,1,0.032786885245901634,2,0,3,3,0,4,0.20157046622576222
1,-1.9212324843911537,1,0.09836065573770493,5,0,4,3,1,5,0.20001433280779707
0,-0.7980011610628996,1,0.016393442622950817,4,0,3,3,0,2,0.2194762382522165
0,-0.5733548963972488,1,0.10655737704918032,4,2,5,3,1,2,0.2509367513667356
0,-0.5733548963972488,1,0.21311475409836067,5,2,5,3,0,5,0.25072175924977985
0,2.5716928089218625,3,0.04098360655737705,5,2,3,7,0,3,0.23392166096766928
0,-0.011739234733121834,1,0.04098360655737705,4,0,4,3,0,3,0.21878007330207416
0,1.336138353260783,1,0.032786885245901634,2,0,4,7,0,2,0.20718073670632078
0,-1.0226474257285505,1,0.04918032786885246,4,0,3,3,0,4,0.20675075247240934
0,-0.7980011610628996,1,0.07377049180327869,4,2,3,3,1,3,0.24878683019717848
0,-0.23638549939877262,1,0.18032786885245905,2,0,3,2,0,1,0.20744691742255167
0,-0.34870863173159805,3,0.09836065573770493,2,1,3,2,1,4,0.266774503982473
0,-1.9212324843911537,1,0.2213114754098361,2,0,3,3,1,5,0.2116341448432605
0,-1.471939955059852,1,0.016393442622950817,4,0,3,3,0,4,0.19350314297999552
1,-1.2472936903942013,3,0.07377049180327869,6,0,3,3,1,1,0.19242818239521695
0,-1.1349705580613758,1,0.04918032786885246,4,0,3,3,1,1,0.21041585618051148
0,2.1224002795905608,1,0.0819672131147541,5,3,4,3,1,3,0.3199799340690841
1,-1.6965862197255028,1,0.09836065573770493,5,0,3,3,0,4,0.20785642621675302
0,-0.23638549939877262,3,0.032786885245901634,4,2,5,2,1,3,0.22744118429943283
0,2.5716928089218625,1,0.1639344262295082,4,1,3,8,0,3,0.2886013227134053
0,-0.23638549939877262,1,0.17213114754098363,4,2,4,6,0,3,0.22647883863305965
0,-0.9103242933957251,1,0.016393442622950817,4,0,3,2,1,4,0.20303446016503204
0,-0.23638549939877262,2,0.10655737704918032,5,2,4,6,0,5,0.22694977374639122
0,-0.12406236706594724,1,0.06557377049180328,4,0,3,2,1,3,0.21687585740903786
0,0.6621995592638306,1,0.07377049180327869,2,2,4,8,1,1,0.20526628309342945
0,0.774522691596656,3,0.04918032786885246,5,1,3,5,0,3,0.28572452343414073
0,-0.011739234733121834,1,0.032786885245901634,4,2,4,2,1,3,0.23636847601302238
1,0.8868458239294814,1,0.13934426229508196,4,1,3,3,0,3,0.2626589406007494
0,-0.9103242933957251,1,0.032786885245901634,5,0,3,3,1,4,0.2205716742767051
0,1.673107750259259,1,0.06557377049180328,5,0,3,2,0,5,0.21003706054587523
0,-0.6856780287300742,1,0.09016393442622951,4,2,3,2,1,3,0.22904850631667317
1,-0.7980011610628996,1,0.07377049180327869,4,0,3,5,1,4,0.21516615819324722
0,-0.9103242933957251,1,0.016393442622950817,4,0,5,4,0,4,0.20227686889575955
0,-1.2472936903942013,1,0.016393442622950817,4,0,4,3,0,3,0.20244067241344008
0,-0.4610317640644234,3,0.0819672131147541,2,2,3,3,0,5,0.24454841417719445
0,2.459369676589037,1,0.20491803278688525,4,0,3,3,0,3,0.20526628309342945
1,-0.4610317640644234,1,0.07377049180327869,4,2,3,3,0,3,0.23097319764941954
1,0.3252301622653544,1,0.20491803278688525,4,0,5,2,0,3,0.22095046991134135
0,-0.6856780287300742,1,0.06557377049180328,5,2,3,2,0,4,0.22835234136653085
0,-0.011739234733121834,1,0.09836065573770493,4,1,3,5,0,3,0.2536087962488994
0,1.1114920885951323,2,0.016393442622950817,4,0,5,8,0,5,0.21602612666107004
0,-0.9103242933957251,1,0.016393442622950817,6,2,3,2,0,3,0.24930895390978522
1,0.43755329459817977,3,0.2213114754098361,5,1,4,4,1,5,0.2740842359589672
1,1.7854308825920846,3,0.05737704918032786,4,1,4,2,1,4,0.2674501934929052
0,-0.6856780287300742,1,0.1557377049180328,4,1,5,3,1,4,0.30297508138987284
0,0.3252301622653544,1,0.1639344262295082,4,2,3,2,0,3,0.2274002334200127
0,-0.5733548963972488,3,0.032786885245901634,4,1,3,3,1,1,0.2818444276090829
0,0.5498764269310051,3,0.09836065573770493,6,2,4,3,0,1,0.24395462642560248
1,-0.5733548963972488,3,0.016393442622950817,4,0,4,3,1,5,0.20454964270357706
1,0.8868458239294814,1,0.04098360655737705,4,0,5,6,0,5,0.2051639058948791
0,0.43755329459817977,1,0.14754098360655737,4,0,3,2,0,3,0.21726489076352914
0,-0.23638549939877262,1,0.09016393442622951,4,1,3,2,0,5,0.26800303036507706
0,0.43755329459817977,1,0.032786885245901634,4,2,3,3,0,3,0.22870042384160202
0,0.5498764269310051,3,0.016393442622950817,4,2,5,2,0,3,0.2229877761624931
0,-0.12406236706594724,1,0.04918032786885246,4,2,3,3,1,1,0.22448248326132805
0,1.673107750259259,2,0.05737704918032786,4,3,4,3,1,3,0.32457667028399434
0,0.21290702993252897,3,0.032786885245901634,4,2,5,5,0,4,0.25155101455803763
0,-0.23638549939877262,3,0.13934426229508196,4,2,5,3,0,1,0.24368844570937162
0,-1.2472936903942013,1,0.17213114754098363,4,0,3,5,0,5,0.2185446057454084
1,2.459369676589037,1,0.07377049180327869,5,1,5,2,1,4,0.28344151190646816
0,0.43755329459817977,1,0.016393442622950817,4,0,4,5,0,1,0.20541984889125495
0,-0.011739234733121834,3,0.07377049180327869,2,2,5,4,0,1,0.22847519400479127
0,1.336138353260783,1,0.04918032786885246,4,1,3,3,0,5,0.26183992301234665
0,-1.0226474257285505,3,0.10655737704918032,2,0,3,2,0,3,0.20692479370994493
0,1.673107750259259,1,0.10655737704918032,5,3,4,5,0,1,0.31552652593214436
0,-2.033555616723979,1,0.016393442622950817,4,0,3,3,0,5,0.19747537828374864
0,-0.12406236706594724,1,0.016393442622950817,5,2,3,2,0,1,0.2358873031798358
0,-1.0226474257285505,3,0.032786885245901634,6,2,3,5,0,4,0.2328978889821659
1,2.1224002795905608,3,0.12295081967213116,2,3,3,8,1,3,0.3211879850119781
